Product id,Data S2 Name,Group,id,Product_details,Country,Weight,Land Use (m2*year),Arable Land Use (m2*year),Pasture Land Use (m2*year),Biodiversity (sp*yr*10^14),"GHG Emissions (kg CO2eq, IPCC2013 incl CC feedbacks)",Acidification (g SO2eq),Eutrophication (g PO43-eq),Water Use (L),Scarcity Weighted Water Use (L eq),Sys
9,Beet Sugar,sugars,801,Sugar beet,Japan,0.2240160444457484,4.5,4.5,0.0,32.62,3.46,68.59,8.43,12.36,11.72,C
9,Beet Sugar,sugars,804,Sugar beet,Switzerland,0.847699439326428,1.18,1.18,0.0,10.96,1.77,13.56,6.48,12.1,9.93,C
9,Beet Sugar,sugars,805,Sugar beet,United Kingdom,0.3660939624380393,1.72,1.72,0.0,2.34,1.77,-,6.03,12.1,37.9,C
9,Beet Sugar,sugars,806,Sugar beet,United Kingdom,0.05229913749114848,3.53,3.53,0.0,4.8,1.72,-,6.34,12.1,37.9,O
9,Beet Sugar,sugars,807,Sugar beet,United Kingdom,0.3660939624380393,1.55,1.55,0.0,2.31,1.72,8.68,2.21,92.55,408.63,C
10,Other Pulses,protein_rich,822,Chickpeas,Australia,2.941176470588235,15.68,15.68,0.0,161.93,0.67,5.75,1.31,0.0,0.0,C
10,Other Pulses,protein_rich,823,Lupins,Australia,3.3333333333333326,22.62,22.62,0.0,663.81,1.5,-,7.04,0.0,0.0,C
10,Other Pulses,protein_rich,824,Chickpeas,Australia,0.29411764705882354,10.18,10.18,0.0,83.34,0.87,5.91,3.23,0.0,0.0,C
10,Other Pulses,protein_rich,826,Lupins,Belgium,0.09803921568627451,10.46,10.46,0.0,16.18,1.19,5.41,10.34,0.0,0.0,C
10,Other Pulses,protein_rich,831,Lentils,Canada,2.941176470588235,11.94,11.94,0.0,12.59,1.12,-,1.65,0.0,0.0,C
10,Other Pulses,protein_rich,833,Faba beans,France,0.39215686274509803,4.79,4.79,0.0,7.3,2.03,5.75,8.01,0.0,0.0,O
10,Other Pulses,protein_rich,834,Faba beans,France,0.6862745098039215,2.38,2.38,0.0,7.95,1.3,5.01,5.61,0.0,0.0,C
10,Other Pulses,protein_rich,835,Spring faba beans,France,0.6862745098039215,2.38,2.38,0.0,7.95,1.3,4.99,5.6,0.0,0.0,C
10,Other Pulses,protein_rich,836,Faba beans,France,0.6862745098039215,2.97,2.97,0.0,9.93,0.86,4.18,9.85,23.81,197.35,C
10,Other Pulses,protein_rich,840,Runner beans,Greece,0.29411764705882354,4.26,4.26,0.0,60.58,1.13,18.41,3.15,2245.6,108302.01,C
10,Other Pulses,protein_rich,841,Runner beans,Greece,0.29411764705882354,4.42,4.42,0.0,62.83,0.99,6.79,1.12,2327.02,112228.63,C
10,Other Pulses,protein_rich,842,Runner beans,Greece,0.29411764705882354,3.82,3.82,0.0,54.2,1.17,22.00,3.61,2515.6,121323.35,O
10,Other Pulses,protein_rich,843,Runner beans,Greece,0.29411764705882354,10.38,10.38,0.0,147.51,1.5,21.77,3.71,2734.46,131879.02,C
10,Other Pulses,protein_rich,844,Runner beans,Greece,0.29411764705882354,4.87,4.87,0.0,69.24,1.0,6.24,0.84,2567.05,123804.8,C
10,Other Pulses,protein_rich,845,Runner beans,Greece,0.29411764705882354,7.86,7.86,0.0,111.6,1.53,33.77,5.36,2858.47,137859.87,O
10,Other Pulses,protein_rich,846,Runner beans,Greece,0.29411764705882354,4.12,4.12,0.0,58.49,0.93,4.65,0.78,2163.27,104331.24,C
10,Other Pulses,protein_rich,847,Pigeon peas,India,22.64705882352941,10.25,10.25,0.0,80.63,1.29,-,22.48,0.0,0.0,C
10,Other Pulses,protein_rich,848,Pigeon peas,India,22.64705882352941,10.63,10.63,0.0,83.65,1.26,-,14.84,0.0,0.0,C
10,Other Pulses,protein_rich,849,Pigeon peas,India,22.64705882352941,12.81,12.81,0.0,100.78,1.31,-,12.5,0.0,0.0,C
10,Other Pulses,protein_rich,850,Lentils,"Iran, Islamic Republic of",16.76470588235294,41.72,41.72,0.0,653.67,3.93,33.13,48.94,0.0,0.0,C
10,Other Pulses,protein_rich,857,Field beans,Switzerland,0.09803921568627451,2.75,2.75,0.0,21.77,1.55,6.39,9.31,0.0,0.0,C
10,Other Pulses,protein_rich,858,Field beans,Switzerland,0.09803921568627451,3.15,3.15,0.0,24.94,1.81,16.09,21.78,0.0,0.0,O
10,Other Pulses,protein_rich,861,Field beans,United Kingdom,0.8823529411764705,3.72,3.72,0.0,4.65,1.08,5.70,6.95,0.0,0.0,C
10,Other Pulses,protein_rich,862,Field beans,United Kingdom,0.09803921568627451,4.11,4.11,0.0,5.14,1.16,5.01,6.62,0.0,0.0,O
11,Peas,protein_rich,867,Peas,Belgium,0.3883495145631068,9.54,9.54,0.0,14.76,0.92,3.92,8.93,0.0,0.0,C
11,Peas,protein_rich,871,Spring peas,Canada,20.485436893203882,6.3,6.3,0.0,6.64,0.62,-,0.79,0.0,0.0,C
11,Peas,protein_rich,872,Spring peas,France,2.03883495145631,2.11,2.11,0.0,3.23,0.54,3.77,2.63,188.0,773.57,C
11,Peas,protein_rich,873,Spring peas,France,2.03883495145631,2.24,2.24,0.0,3.42,0.56,3.92,2.78,199.7,821.71,C
11,Peas,protein_rich,874,Spring peas,France,0.9708737864077669,2.03,2.03,0.0,2.71,0.49,4.00,4.31,0.0,0.0,C
11,Peas,protein_rich,875,Spring peas,France,0.9708737864077669,2.84,2.84,0.0,3.79,0.53,4.06,12.82,0.0,0.0,C
11,Peas,protein_rich,876,Spring peas,France,0.3883495145631068,2.5,2.5,0.0,3.34,0.55,3.90,3.74,0.0,0.0,C
11,Peas,protein_rich,877,Winter peas,France,2.03883495145631,2.28,2.28,0.0,3.48,0.45,3.47,8.18,111.61,459.25,C
11,Peas,protein_rich,878,Winter peas,France,2.03883495145631,2.46,2.46,0.0,3.77,0.47,3.62,8.99,120.99,497.86,C
11,Peas,protein_rich,879,Winter peas,France,0.9708737864077669,2.86,2.86,0.0,3.82,0.55,4.09,15.7,0.0,0.0,C
11,Peas,protein_rich,880,Peas,France,5.048543689320387,3.51,3.51,0.0,11.78,0.58,4.35,6.71,18.84,156.13,C
11,Peas,protein_rich,881,Peas,France,5.048543689320387,2.95,2.95,0.0,9.89,0.54,4.07,5.62,23.5,194.79,C
11,Peas,protein_rich,882,Peas,France,3.398058252427184,3.27,3.27,0.0,5.0,0.66,3.26,8.44,0.0,0.0,C
11,Peas,protein_rich,883,Peas,France,3.398058252427184,1.81,1.81,0.0,2.78,0.52,3.11,4.27,0.0,0.0,C
11,Peas,protein_rich,884,Peas,France,0.3883495145631068,2.81,2.81,0.0,3.75,1.03,3.84,14.44,1.83,2.44,C
11,Peas,protein_rich,885,Peas,France,5.048543689320387,3.03,3.03,0.0,10.17,0.63,3.24,9.46,24.2,200.57,C
11,Peas,protein_rich,886,Peas,France,5.048543689320387,2.48,2.48,0.0,8.33,0.99,3.85,7.61,0.0,0.0,C
11,Peas,protein_rich,888,Peas,Germany,1.5533980582524272,2.83,2.83,0.0,3.98,1.22,4.18,6.57,1.88,4.56,C
11,Peas,protein_rich,892,Peas,Portugal,8.543689320388347,14.71,14.71,0.0,228.25,1.7,5.68,1.8,4050.65,302949.74,C
11,Peas,protein_rich,893,Peas,Spain,26.310679611650485,10.68,10.68,0.0,170.8,1.6,6.06,33.64,1.58,103.0,C
11,Peas,protein_rich,894,Peas,Sweden,0.9708737864077669,5.48,5.48,0.0,3.19,1.38,3.81,9.38,0.0,0.0,C
11,Peas,protein_rich,895,Peas,Sweden,0.48543689320388345,5.73,5.73,0.0,3.34,1.41,3.41,7.42,0.0,0.0,C
11,Peas,protein_rich,896,Peas,Sweden,1.4563106796116503,4.33,4.33,0.0,2.53,1.14,3.47,6.14,0.0,0.0,C
11,Peas,protein_rich,897,Peas,Switzerland,0.7766990291262134,2.77,2.77,0.0,21.93,1.25,5.99,9.96,0.0,0.0,C
11,Peas,protein_rich,898,Peas,Switzerland,0.1941747572815534,3.63,3.63,0.0,28.76,1.51,16.41,24.64,0.0,0.0,O
12,Nuts,protein_rich,899,Almonds,Australia,0.18529450842893366,7.41,7.41,0.0,32.62,2.95,52.34,40.04,9107.22,247325.18,C
12,Nuts,protein_rich,900,Cashew nuts,Brazil,49.62577092517332,14.73,14.73,0.0,214.07,10.87,95.06,29.93,7.23,25.9,C
12,Nuts,protein_rich,901,Cashew nuts,Brazil,49.62577092517332,46.01,46.01,0.0,668.73,23.68,19.86,16.18,22.59,202.99,C
12,Nuts,protein_rich,913,Almonds,United States,0.08966157972125624,6.81,6.81,0.0,53.34,-2.91,34.91,13.61,6745.79,396604.25,C
12,Nuts,protein_rich,914,Walnuts,United States,0.03482722518098383,3.78,3.78,0.0,29.6,-0.22,-,7.84,1664.28,97847.79,C
12,Nuts,protein_rich,915,Pistachios,United States,0.0570573689135267,6.25,6.25,0.0,48.92,-4.09,-,10.74,3200.18,188147.92,C
12,Nuts,protein_rich,916,Almonds,United States,0.08966157972125624,4.49,4.49,0.0,266.27,-1.38,28.37,23.18,1823.32,129364.29,C
12,Nuts,protein_rich,917,Almonds,United States,0.08966157972125624,5.6,5.6,0.0,34.3,3.74,33.71,11.16,8280.95,302154.13,C
12,Nuts,protein_rich,918,Almonds,United States,0.08966157972125624,8.73,8.73,0.0,518.18,-1.96,66.42,17.56,9106.93,646134.54,C
12,Nuts,protein_rich,919,Almonds,United States,0.06002138807786575,10.91,10.91,0.0,647.71,-1.24,40.12,12.23,11383.53,807659.27,O
12,Nuts,protein_rich,920,Walnuts,United States,0.03482722518098383,4.15,4.15,0.0,62.69,-0.32,20.38,7.81,1069.8,5517.33,C
12,Nuts,protein_rich,921,Walnuts,United States,0.0177841149860343,20.76,20.76,0.0,313.46,-2.07,34.79,16.25,10697.94,55173.02,O
13,Groundnuts,protein_rich,922,Peanuts,Argentina,19.764011799410035,7.03,7.03,0.0,46.76,6.18,10.70,8.17,748.49,15394.46,C
13,Groundnuts,protein_rich,924,Peanuts,Australia,0.29498525073746323,6.1,6.1,0.0,63.67,1.89,11.71,6.47,0.0,0.0,C
13,Groundnuts,protein_rich,927,Peanuts,China,13.864306784660767,5.65,5.65,0.0,35.1,1.31,10.10,5.75,831.71,37868.44,C
13,Groundnuts,protein_rich,930,Peanuts,China,13.864306784660767,4.6,4.6,0.0,17.48,3.59,57.03,19.01,880.9,83995.08,C
13,Groundnuts,protein_rich,931,Peanuts,China,13.864306784660767,7.12,7.12,0.0,27.08,3.37,55.64,18.49,852.46,81282.88,C
13,Groundnuts,protein_rich,932,Peanuts,India,33.52999016715831,15.38,15.38,0.0,220.09,3.62,27.56,19.67,6524.68,195134.86,C
13,Groundnuts,protein_rich,934,Peanuts,"Iran, Islamic Republic of",0.09832841691248771,5.64,5.64,0.0,88.93,1.32,14.47,5.32,0.0,0.0,C
13,Groundnuts,protein_rich,935,Peanuts,"Iran, Islamic Republic of",0.09832841691248771,5.18,5.18,0.0,81.59,1.28,13.22,5.09,0.0,0.0,C
13,Groundnuts,protein_rich,936,Peanuts,"Iran, Islamic Republic of",0.09832841691248771,5.09,5.09,0.0,80.22,1.3,12.82,5.17,0.0,0.0,C
13,Groundnuts,protein_rich,937,Peanuts,United States,2.261553588987218,10.27,10.27,0.0,12.79,1.96,13.73,8.65,0.0,0.0,C
13,Groundnuts,protein_rich,938,Peanuts,United States,1.2782694198623406,7.1,7.1,0.0,8.84,1.75,12.97,7.75,838.46,966.5,C
13,Groundnuts,protein_rich,939,Peanuts,United States,0.5899705014749264,10.27,10.27,0.0,12.79,1.94,13.10,5.99,0.0,0.0,C
13,Groundnuts,protein_rich,940,Peanuts,United States,0.39331366764995085,7.1,7.1,0.0,8.84,1.75,12.36,5.28,838.46,966.5,C
14,Soymilk,milks,948,Soybeans,Argentina,91.48668046783156,0.6,0.6,0.0,5.23,1.07,3.18,0.52,1.27,6.25,C
14,Soymilk,milks,958,Soybeans,Brazil,0.6354038891215327,0.28,0.28,0.0,5.38,1.28,3.84,1.46,1.27,2.39,C
14,Soymilk,milks,959,Soybeans,Brazil,0.5162656599112453,0.31,0.31,0.0,3.96,1.25,3.46,1.48,1.27,2.39,C
14,Soymilk,milks,963,Soybeans,Brazil,0.17208855330374845,0.35,0.35,0.0,21.8,1.27,3.23,1.45,1.27,2.39,C
14,Soymilk,milks,964,Soybeans,Brazil,0.5162656599112453,0.58,0.58,0.0,7.33,0.74,3.26,1.53,1.27,2.39,C
14,Soymilk,milks,965,Soybeans,Brazil,0.6089287270748021,0.28,0.28,0.0,5.29,0.92,3.36,0.56,1.27,2.39,C
14,Soymilk,milks,967,Soybeans,Brazil,2.2636263549954605,0.37,0.37,0.0,4.62,0.76,3.74,1.48,1.27,2.39,C
14,Soymilk,milks,968,Soybeans,Brazil,1.2178574541496041,0.34,0.34,0.0,6.61,0.84,3.99,1.45,1.27,2.39,C
14,Soymilk,milks,969,Soybeans,Brazil,0.8869179285654726,0.45,0.45,0.0,8.56,1.4,3.34,1.11,1.27,2.39,C
14,Soymilk,milks,970,Soybeans,Brazil,0.6354038891215327,0.39,0.39,0.0,7.29,1.29,3.26,1.07,1.27,2.39,C
14,Soymilk,milks,971,Soybeans,Brazil,0.6089287270748021,0.29,0.29,0.0,5.5,1.14,3.23,1.05,1.27,2.39,C
14,Soymilk,milks,1033,Soybeans,United States,0.30755354890938047,0.72,0.72,0.0,2.34,0.76,3.38,1.27,1.22,11.61,C
14,Soymilk,milks,1036,Soybeans,United States,0.1385376346438651,0.92,0.92,0.0,3.02,0.75,3.45,1.72,1.22,11.61,C
14,Soymilk,milks,1037,Soybeans,United States,0.005541505385754604,0.93,0.93,0.0,3.05,0.77,3.30,1.71,1.22,11.61,O
15,Tofu,protein_rich,1043,Soybeans,Argentina,91.48668046783156,3.25,3.25,0.0,28.1,3.65,8.83,2.93,6.61,32.44,C
15,Tofu,protein_rich,1053,Soybeans,Brazil,0.6354038891215327,1.53,1.53,0.0,28.9,4.78,12.37,7.98,6.61,12.43,C
15,Tofu,protein_rich,1054,Soybeans,Brazil,0.5162656599112453,1.69,1.69,0.0,21.3,4.64,10.34,8.09,6.61,12.43,C
15,Tofu,protein_rich,1058,Soybeans,Brazil,0.17208855330374845,1.91,1.91,0.0,117.22,4.74,9.09,7.93,6.61,12.43,C
15,Tofu,protein_rich,1059,Soybeans,Brazil,0.5162656599112453,3.12,3.12,0.0,39.4,1.9,9.24,8.4,6.61,12.43,C
15,Tofu,protein_rich,1060,Soybeans,Brazil,0.6089287270748021,1.51,1.51,0.0,28.44,2.86,9.78,3.15,6.61,12.43,C
15,Tofu,protein_rich,1062,Soybeans,Brazil,2.2636263549954605,1.97,1.97,0.0,24.86,1.98,11.67,8.09,6.61,12.43,C
15,Tofu,protein_rich,1063,Soybeans,Brazil,1.2178574541496041,1.83,1.83,0.0,35.53,2.4,13.04,7.91,6.61,12.43,C
15,Tofu,protein_rich,1064,Soybeans,Brazil,0.8869179285654726,2.44,2.44,0.0,46.03,5.44,9.68,6.14,6.61,12.43,C
15,Tofu,protein_rich,1065,Soybeans,Brazil,0.6354038891215327,2.08,2.08,0.0,39.22,4.87,9.24,5.9,6.61,12.43,C
15,Tofu,protein_rich,1066,Soybeans,Brazil,0.6089287270748021,1.57,1.57,0.0,29.55,4.06,9.08,5.8,6.61,12.43,C
15,Tofu,protein_rich,1128,Soybeans,United States,0.30755354890938047,3.85,3.85,0.0,12.6,2.0,9.98,6.91,6.34,60.29,C
15,Tofu,protein_rich,1131,Soybeans,United States,0.1385376346438651,4.95,4.95,0.0,16.21,1.98,10.38,9.37,6.34,60.29,C
15,Tofu,protein_rich,1132,Soybeans,United States,0.005541505385754604,5.01,5.01,0.0,16.42,2.05,9.58,9.3,6.34,60.29,O
16,Soybean Oil,oils,1136,Soybean oil,Argentina,93.16962357975639,9.25,9.25,0.0,79.98,7.72,15.19,2.61,1.58,7.77,C
16,Soybean Oil,oils,1139,Soybean oil,Brazil,2.4127582374641983,5.26,5.26,0.0,323.51,2.87,18.05,16.24,1.58,2.98,C
16,Soybean Oil,oils,1140,Soybean oil,Brazil,0.3003433490619334,11.76,11.76,0.0,723.04,21.31,15.03,20.25,1.58,2.98,C
16,Soybean Oil,oils,1143,Soybean oil,United States,0.004787873505953797,11.09,11.09,0.0,36.35,2.87,12.32,6.51,44.3,1575.31,C
16,Soybean Oil,oils,1155,Soybeans,Brazil,0.4405035786241689,4.42,4.42,0.0,83.42,10.95,21.56,17.21,1.58,2.98,C
16,Soybean Oil,oils,1156,Soybeans,Brazil,0.36041201887432006,4.87,4.87,0.0,61.48,10.53,15.70,17.53,1.58,2.98,C
16,Soybean Oil,oils,1160,Soybeans,Brazil,0.12013733962477337,5.5,5.5,0.0,338.32,10.83,12.10,17.07,1.58,2.98,C
16,Soybean Oil,oils,1161,Soybeans,Brazil,0.36041201887432006,9.01,9.01,0.0,113.7,2.29,12.55,18.42,1.58,2.98,C
16,Soybean Oil,oils,1162,Soybeans,Brazil,0.4204806886867066,4.35,4.35,0.0,82.07,5.41,14.09,3.26,1.58,2.98,C
16,Soybean Oil,oils,1163,Soybeans,Brazil,0.6207095880613288,7.04,7.04,0.0,132.86,12.83,13.80,11.89,1.58,2.98,C
16,Soybean Oil,oils,1164,Soybeans,Brazil,0.4405035786241689,6.0,6.0,0.0,113.19,11.19,12.53,11.2,1.58,2.98,C
16,Soybean Oil,oils,1165,Soybeans,Brazil,0.4204806886867066,4.52,4.52,0.0,85.28,8.86,12.08,10.9,1.58,2.98,C
16,Soybean Oil,oils,1226,Soybeans,United States,0.4835752241013334,11.1,11.1,0.0,36.38,3.01,15.25,14.35,1.52,14.44,C
16,Soybean Oil,oils,1228,Soybeans,United States,0.4356964890417955,14.28,14.28,0.0,46.79,2.97,16.41,21.46,1.52,14.44,C
16,Soybean Oil,oils,1229,Soybeans,United States,0.009575747011907594,14.46,14.46,0.0,47.4,3.17,14.09,21.25,1.52,14.44,O
17,Palm Oil,oils,1234,Palm oil,Cameroon,0.03831481960015913,4.72,4.72,0.0,282.19,6.67,14.96,10.17,6.39,31.57,C
17,Palm Oil,oils,1241,Palm oil,Malaysia,16.32799952027115,2.59,2.59,0.0,272.04,7.34,18.12,17.1,7.41,6.01,C
17,Palm Oil,oils,1242,Palm oil,Malaysia,16.32799952027115,2.38,2.38,0.0,257.78,5.45,17.74,10.29,6.39,3.75,C
17,Palm Oil,oils,1243,Palm oil,Malaysia,4.359058695457002,2.38,2.38,0.0,257.78,3.55,17.86,5.49,6.39,3.75,C
17,Palm Oil,oils,1245,Palm oil,Malaysia,16.32799952027115,2.57,2.57,0.0,278.3,4.69,15.73,6.66,6.39,3.75,C
17,Palm Oil,oils,1247,Palm oil,Thailand,0.0600610685624116,3.05,3.05,0.0,100.43,2.9,7.13,1.97,6.39,34.76,C
17,Palm Oil,oils,1248,Palm oil,Thailand,0.02899499861633664,2.93,2.93,0.0,96.64,1.64,7.38,2.02,6.39,34.76,C
17,Palm Oil,oils,1249,Palm oil,Thailand,0.011390892313560821,2.7,2.7,0.0,88.83,-0.27,6.81,1.9,6.39,34.76,C
17,Palm Oil,oils,1251,Palm fruit,Brazil,31.234894924984275,2.6,2.6,0.0,198.66,5.13,10.16,5.36,6.47,12.05,C
17,Palm Oil,oils,1252,Palm fruit,Indonesia,15.283286039652815,2.02,2.02,0.0,804.79,9.0,15.84,16.3,6.39,67.22,C
18,Sunflower Oil,oils,1263,Sunflower oil,Italy,0.4830917874396135,13.3,13.3,0.0,190.27,4.52,-,27.4,2.87,50.96,C
18,Sunflower Oil,oils,1264,Sunflower oil,Italy,0.4830917874396135,9.86,9.86,0.0,141.01,3.35,-,19.91,2.87,50.96,C
18,Sunflower Oil,oils,1265,Sunflower oil,Portugal,0.09661835748792272,6.33,6.33,0.0,114.69,2.14,12.55,9.83,2461.45,125503.66,C
18,Sunflower Oil,oils,1266,Sunflower oil,Portugal,0.09661835748792272,6.54,6.54,0.0,118.53,2.64,18.41,15.26,1132.09,57667.31,C
18,Sunflower Oil,oils,1267,Sunflower oil,Portugal,0.09661835748792272,6.54,6.54,0.0,118.51,2.46,13.70,11.07,1696.42,86464.91,C
18,Sunflower Oil,oils,1268,Sunflower oil,Portugal,0.09661835748792272,29.18,29.18,0.0,529.03,3.16,9.19,10.79,2.87,44.0,C
18,Sunflower Oil,oils,1269,Sunflower oil,Portugal,0.09661835748792272,23.68,23.68,0.0,429.26,2.9,9.29,9.74,2.87,44.0,C
18,Sunflower Oil,oils,1270,Sunflower oil,Portugal,0.09661835748792272,17.74,17.74,0.0,321.54,2.65,8.71,8.31,2.87,44.0,C
18,Sunflower Oil,oils,1271,Sunflower oil,South Africa,3.091787439613527,70.02,70.02,0.0,8595.5,3.91,20.05,17.26,2.99,58.64,C
18,Sunflower Oil,oils,1272,Sunflower oil,South Africa,3.091787439613527,33.38,33.38,0.0,4097.87,3.26,20.43,12.55,2.99,58.64,C
18,Sunflower Oil,oils,1273,Sunflower oil,Spain,28.115942028985508,19.29,19.29,0.0,282.37,3.41,14.32,175.69,6.06,190.99,C
18,Sunflower Oil,oils,1276,Sunflower seeds,Brazil,5.314009661835748,7.31,7.31,0.0,163.59,7.73,48.09,7.55,2.99,5.63,C
18,Sunflower Oil,oils,1277,Sunflower seeds,Chile,0.19323671497584544,19.5,19.5,0.0,121.46,4.48,61.58,21.68,5977.16,519840.66,C
18,Sunflower Oil,oils,1279,Sunflower seeds,France,3.9613526570048303,6.43,6.43,0.0,8.74,2.23,16.13,27.65,2.87,6.64,C
18,Sunflower Oil,oils,1280,Sunflower seeds,France,3.9613526570048303,8.63,8.63,0.0,11.74,2.48,18.12,52.63,2.87,6.64,C
18,Sunflower Oil,oils,1281,Sunflower seeds,France,3.9613526570048303,10.06,10.06,0.0,34.49,2.64,17.52,16.09,22.31,167.75,C
18,Sunflower Oil,oils,1282,Sunflower seeds,France,3.9613526570048303,8.69,8.69,0.0,29.8,3.56,16.00,17.37,2.87,6.64,C
18,Sunflower Oil,oils,1284,Sunflower seeds,Germany,0.09661835748792272,10.81,10.81,0.0,14.3,2.6,25.05,11.22,2.87,3.56,O
18,Sunflower Oil,oils,1285,Sunflower seeds,Italy,0.4830917874396135,6.59,6.59,0.0,94.22,4.1,9.91,24.61,724.63,3518.71,C
18,Sunflower Oil,oils,1286,Sunflower seeds,Italy,0.4830917874396135,9.66,9.66,0.0,138.19,2.86,15.11,15.85,15.88,751.97,C
18,Sunflower Oil,oils,1287,Sunflower seeds,Italy,0.4830917874396135,15.79,15.79,0.0,225.85,4.29,54.70,33.16,15.63,738.36,C
18,Sunflower Oil,oils,1288,Sunflower seeds,Italy,0.4830917874396135,14.2,14.2,0.0,203.06,3.38,33.74,22.29,16.25,772.01,C
18,Sunflower Oil,oils,1289,Sunflower seeds,Italy,0.4830917874396135,6.76,6.76,0.0,96.61,2.84,14.68,14.76,15.15,712.58,C
18,Sunflower Oil,oils,1290,Sunflower seeds,Italy,0.4830917874396135,10.52,10.52,0.0,150.47,3.87,47.68,28.53,15.62,737.9,C
18,Sunflower Oil,oils,1291,Sunflower seeds,Spain,28.115942028985508,27.04,27.04,0.0,417.97,3.67,13.79,94.63,5.03,231.41,C
18,Sunflower Oil,oils,1292,Sunflower seeds,Switzerland,11.690821256038648,7.91,7.91,0.0,62.74,3.8,22.33,49.72,2.87,2.36,C
19,Rapeseed Oil,oils,1294,Canola oil,Australia,0.8052475144687129,21.04,21.04,0.0,145.61,1.95,63.97,9.18,1.43,36.48,C
19,Rapeseed Oil,oils,1295,Canola oil,Australia,0.29125973927591753,24.84,24.84,0.0,662.31,2.39,34.80,10.88,1.43,36.48,C
19,Rapeseed Oil,oils,1296,Rapeseed oil,Australia,0.29125973927591753,46.91,46.91,0.0,1250.73,7.83,23.19,3.33,11.65,169.91,C
19,Rapeseed Oil,oils,1297,Canola oil,Australia,0.29125973927591753,20.79,20.79,0.0,608.37,3.88,-,11.47,1.43,36.48,C
19,Rapeseed Oil,oils,1301,Rapeseed oil,France,0.12277607048932127,4.66,4.66,0.0,15.65,2.27,17.47,12.63,1.43,3.32,C
19,Rapeseed Oil,oils,1302,Rapeseed oil,Germany,0.13098786171966498,5.97,5.97,0.0,8.96,3.08,28.66,55.75,7.24,8.99,C
19,Rapeseed Oil,oils,1312,Canola,Australia,0.29125973927591753,25.03,25.03,0.0,732.65,2.12,-,14.5,1.43,36.48,C
19,Rapeseed Oil,oils,1323,Rapeseed,Chile,93.3854685529482,10.85,10.85,0.0,68.44,2.76,46.18,15.95,1.49,58.66,C
19,Rapeseed Oil,oils,1326,Winter rapeseed,France,0.04864712226935371,5.1,5.1,0.0,7.79,3.69,26.84,25.12,76.86,313.67,C
19,Rapeseed Oil,oils,1327,Winter rapeseed,France,0.04864712226935371,5.53,5.53,0.0,8.46,3.73,26.58,20.04,83.31,340.22,C
19,Rapeseed Oil,oils,1328,Winter rapeseed,France,0.04864712226935371,4.74,4.74,0.0,7.25,3.34,23.55,16.22,73.63,300.38,C
19,Rapeseed Oil,oils,1329,Winter rapeseed,France,0.04864712226935371,5.12,5.12,0.0,7.83,3.37,22.96,18.25,79.52,324.61,C
19,Rapeseed Oil,oils,1330,Winter rapeseed,France,0.03706447410998378,6.27,6.27,0.0,8.35,3.82,25.60,25.7,1.43,3.32,C
19,Rapeseed Oil,oils,1331,Winter rapeseed,France,0.03706447410998378,5.61,5.61,0.0,7.47,3.86,28.03,24.96,1.43,3.32,C
19,Rapeseed Oil,oils,1332,Winter rapeseed,France,0.03706447410998378,5.26,5.26,0.0,7.01,3.54,24.62,21.77,1.43,3.32,C
19,Rapeseed Oil,oils,1333,Winter rapeseed,France,0.0324314148462358,5.59,5.59,0.0,7.45,3.72,27.11,24.92,1.43,3.32,C
19,Rapeseed Oil,oils,1334,Winter rapeseed,France,0.0324314148462358,5.22,5.22,0.0,6.95,3.45,24.14,20.3,1.43,3.32,C
19,Rapeseed Oil,oils,1335,Rapeseed,France,0.12277607048932127,6.47,6.47,0.0,21.73,4.13,26.40,16.73,1.43,3.32,C
19,Rapeseed Oil,oils,1336,Rapeseed,France,0.0324314148462358,6.84,6.84,0.0,9.12,4.9,27.46,37.14,9.15,13.58,C
19,Rapeseed Oil,oils,1337,Rapeseed,France,0.09729424453870739,6.85,6.85,0.0,10.49,3.38,16.39,17.2,1.43,3.32,C
19,Rapeseed Oil,oils,1338,Rapeseed,France,0.12277607048932127,6.31,6.31,0.0,21.19,4.09,15.05,13.19,1.43,3.32,C
19,Rapeseed Oil,oils,1340,Winter rapeseed,Germany,0.13098786171966498,5.51,5.51,0.0,8.27,2.92,16.81,27.93,1.43,1.78,C
19,Rapeseed Oil,oils,1341,Rapeseed,Germany,0.09917652387346061,5.48,5.48,0.0,7.68,3.35,14.72,12.95,6.55,14.18,C
19,Rapeseed Oil,oils,1343,Rapeseed,Germany,0.13098786171966498,5.06,5.06,0.0,7.6,3.36,26.06,6.5,1.43,1.78,C
19,Rapeseed Oil,oils,1354,Rapeseed,Poland,3.0119958161854954,6.99,6.99,0.0,14.07,3.92,30.39,8.64,1.43,2.78,C
19,Rapeseed Oil,oils,1367,Rapeseed,United Kingdom,0.26849204649894337,6.73,6.73,0.0,8.45,3.43,21.43,17.55,1.43,4.49,C
19,Rapeseed Oil,oils,1368,Rapeseed,United Kingdom,0.002918391809771124,19.3,19.3,0.0,24.25,3.49,12.63,34.25,1.43,4.49,O
20,Olive Oil,oils,1373,Extra virgin olive oil,Greece,14.803921568627452,14.78,14.78,0.0,823.06,3.35,33.92,37.45,390.1,31082.73,C
20,Olive Oil,oils,1374,Extra virgin olive oil,Greece,14.803921568627452,18.39,18.39,0.0,1024.02,5.35,45.81,39.86,317.87,24395.66,C
